,Channel,TGS2602,TGS2620,TGS2610,MQ2,MQ4,MQ7,MQ8,MQ135
184,3.0,2.2081793102579974,1.187311219898309,1.3561452118461486,1.0960784160503592,1.0506666280915935,0.9990074413966092,1.034999983242742,0.889285714366116
185,3.0,2.5125381969636926,1.1874622628780866,1.4551515144762173,1.033333296935974,1.0466666313503712,0.9992481185110378,1.0424242275339253,0.9009090943404174
186,3.0,3.049808380253939,1.1710210561281404,1.617845071134909,1.076923082574743,1.038157865661526,0.9978208171618844,1.065306122978806,0.9146789178257424
187,3.0,3.276305331882436,1.1808445951885644,1.663573895185222,1.0921568514227018,1.0220779059096414,1.0012406982542386,1.0708333745206755,0.937735846633044
188,3.0,3.3326446304273176,1.191691874954167,1.659655238667607,1.086274504481215,1.0453332989745934,0.998753113708541,1.0587629023464615,0.9879999938093628
189,3.0,3.26296308387288,1.2151976014805848,1.4107042580608908,1.0843137223257633,1.045333299103297,0.9985294079343368,1.0439999795236434,0.8878968214139592
190,3.0,3.0881422459032977,1.1855224455285684,1.5133738898107485,1.0711538575677024,1.0453332989745934,1.0010050275239195,1.0804124006278166,0.8972727244010503
191,3.0,2.428323582304864,1.2163580742484243,1.618542996929453,1.0862745044812152,1.0527027360978605,0.9979798188783178,1.076041698516901,0.913888884818728
192,3.0,2.61523802658293,1.1808445951885644,1.6767917638917615,1.080392157539729,1.0399999696001856,1.001275513776347,1.102127645726277,0.9311320634308372
193,3.0,2.892605583204688,1.1694276892992186,1.635135134458484,1.0784313658816624,1.0413333019759636,1.0020565606198002,1.065625025548409,0.979999987200894
194,3.0,3.160546870914503,1.190787548556185,1.4245070842506518,1.0999999707604555,1.0413333018472597,0.9992268019368072,1.0287129118821128,1.0955056421848837
195,3.0,3.2075097809932496,1.1962349264890664,1.5864353246366436,1.0784313752259,1.0527027359674177,0.9988719657664292,1.0618556819102378,0.900917453630504
196,3.0,3.030268150123748,1.179767099607535,1.6175926534308267,1.0941176337365304,1.0506666280915935,0.998209714092902,1.0999999919804824,0.9045454512907548
197,3.0,1.8633772149714336,1.1785184998773868,1.6089743771421143,1.0921568514227016,1.0298701078847847,1.0019950174087366,1.080412392525623,0.9194444399913548
198,3.0,2.188860042334784,1.188888911017264,1.314136141356039,1.0979999728411478,1.0399999696001858,0.9984848641587384,1.0793814632578582,0.986999997485804
199,3.0,2.7952702625290207,1.202556417218363,1.4985162701335486,1.065384632560662,1.0540540863087176,0.9989821854518784,1.056122452779917,1.0910112603564346
200,3.0,3.0759399513582224,1.1907993472456595,1.6262987308793604,1.080392157539729,1.0359999727302598,0.9997429298660346,1.0581632719136946,0.8972477289932581
201,3.0,3.093181737933702,1.2020527554177776,1.630937536781356,1.0960784160503592,1.0493332958445194,0.9997416081483108,1.0714285802442158,0.9082568964059746
202,3.0,3.1284584524674024,1.1899399632073924,1.6411764459110132,1.0939999770025326,1.033333308107408,0.9989637281500092,1.0711340372179303,0.932380964309208
203,3.0,3.042801636842136,1.1967015935324503,1.3934782836459243,1.0641025815408147,1.038666637224408,0.997135409252344,1.065979407220817,0.9693069426785496
204,3.0,1.9463470053398395,1.200146893934552,1.532640886656262,1.090196069108873,1.0689189486722506,0.9974747735978972,1.03529414394248,1.105617997521516
205,3.0,2.481818215426869,1.196983357954807,1.6271522518013408,1.09799998237227,1.0589041382140842,0.9979434389282774,1.0530612240792496,0.9055555420542324
206,3.0,2.995604365338317,1.1870149751423993,1.6419142337527,1.0843137221673866,1.0426666343517417,1.0015075412858798,1.0581632719136949,0.9064220340873516
207,3.0,3.0760299673136733,1.1791976318425208,1.336743425511388,1.0999999707604553,1.0328947118779097,1.0012722676259989,1.07395837058348,0.9175925883783184
208,3.0,3.049811310260199,1.1768202207730436,1.4375357749663489,1.0711538575677024,1.0368420771203644,0.996821507259433,1.0812500309772293,0.975490187508506
209,3.0,2.984981672289808,1.201089679993822,1.5930158035704338,1.0862745044812152,1.0726027588975426,1.0010101038788553,1.0250544927451528,1.1147727884937055
210,3.0,2.1577888959790967,1.1839339773029114,1.6330064821473886,1.070588236784724,1.0708333544934745,0.9992366390889088,1.0882978483178996,0.929245271110512
211,3.0,2.507738062233514,1.1919161529499092,1.6458471321715935,1.0745098012540049,1.0694444668037346,1.0017994905988157,1.0393939284504532,0.9637254822493364
212,3.0,2.8802083633592703,1.2012383995533769,1.6659649751217316,1.062745098185171,1.0207407251304117,0.999742267312269,1.0412371130339737,1.096590962038698
213,3.0,2.890721690117533,1.1847891388472132,1.6327813980014487,1.0745098012540049,1.0279999787330003,0.9989664325932436,1.065625025548409,0.8963302880303379
214,3.0,2.87256945720012,1.2173393300264632,1.4062669991680603,1.0979999825338145,1.04459463352829,0.9971502520709492,1.0708333661953284,0.9027777678031038
215,3.0,2.905000086769788,1.2074766240125072,1.5999999836690055,1.0699999832316869,1.0771428741750853,1.0020942461294355,1.0731182517567464,0.9310679673500268
216,3.0,2.265608543090742,1.1966412764713248,1.6212624389196857,1.0739999790703014,1.0814285853620609,0.9986910958095688,1.0691489032924424,0.985714272097396
217,3.0,2.3730026859110613,1.2028787641339438,1.644444414781033,1.070588236626347,1.0337838304065616,1.0010554120670592,1.0552083525799172,1.0897727802391215
218,3.0,2.7110759472635366,1.1899389787415076,1.3396782843592732,1.079999982197802,1.0424657938435151,0.9994708979735596,1.0752687923266362,0.9037735576822864
219,3.0,2.9435984763656027,1.200742970713244,1.511714240457445,1.0999999804531222,1.0472973343413323,1.0041884924889728,1.0946808271588917,0.9046296195273128
220,3.0,2.934982404407498,1.2003053708063167,1.5928571743088171,1.079999982197802,1.059722251500826,0.997157676230813,1.077419332896526,0.9368932167287836
221,3.0,2.904195909389891,1.1958083570046756,1.6171428133415422,1.0745098012540049,1.0534246901787143,1.00131233964415,1.0489795939671358,0.9989690834697692
222,3.0,1.8660296703009585,1.190030243306777,1.6012903068889333,1.0819999704244432,1.0337838304065616,1.0013157931792556,1.0861701773675931,0.8798165204434035
223,3.0,2.362739784225163,1.1781476215305668,1.3836734655486045,1.0921568514227016,1.0493332958445192,0.999228789598104,1.081443321793388,0.8936363544616828
224,3.0,2.720766795241041,1.1947521406107828,1.4928366499095014,1.0919999792447697,1.0486486846826322,0.9992146574857412,1.0822916909200218,0.9037036970003932
225,3.0,2.9096550830749246,1.2092125056441871,1.5426791399946655,1.075000007572396,1.040789442616839,1.003464194118193,1.0431372690624126,0.924074072748235
226,3.0,2.93706303563712,1.1924107016769716,1.589137396823273,1.0862745044812154,1.0346666404831857,0.9987685018872394,1.043434329919437,1.0177083208289952
227,3.0,2.796666684772206,1.1771470001541735,1.3113636266418207,1.101923075934334,1.041772158099341,0.9867646708957832,1.0715686581686623,0.8827586088757238
228,3.0,1.767806858685097,1.178550309928043,1.4783476228272483,1.1215686141628471,1.0907894574770365,1.1425790686728834,1.128865986539348,0.9270270449917132
229,3.0,2.157283943165692,1.2051775208764075,1.5697819593549045,1.090196059764635,1.0506666282202972,0.9975728090626332,1.0867346916694791,0.9054545453037178
230,3.0,2.581681658112524,1.213663701547371,1.6288961167089109,1.0882352867950442,1.0567567871217602,1.0014851526524795,1.0591836814805835,0.9292452709972414
231,3.0,3.1130112315991862,1.2018320915026457,1.6315614271881334,1.076470593070448,1.040540582243504,1.002992526113105,1.0540816336461387,1.034042527631803
232,3.0,3.381707438396898,1.1952743502393346,1.3608219253808655,1.0745098012540046,1.0263157691721012,0.9992518682251246,1.058333356968069,1.0744444884036688
233,3.0,1.859157949108153,1.2123475276855848,1.4927165663838124,1.0711538575677022,1.0256410137828955,0.9988662158885844,0.9722222416891448,0.925925924472444
234,4.0,0.9887814161659476,0.9997874643149178,1.0101617196453323,1.0107692198090614,1.0020833438009835,1.0,1.0131387043865587,1.028181800884281
235,4.0,1.0497064431745795,1.0151047312514574,1.057777826932387,1.0124999860541706,1.0148936060859772,1.002000005575494,1.0195312330224715,1.0055045934548903
236,4.0,1.090476159998967,1.0040551169443246,1.039552270171083,0.9982758637545216,0.9954023019725196,0.9990740716889576,0.9920354365581115,1.0166666548561878
237,4.0,1.107142833560947,1.0036827398865558,1.0266435620234424,1.0068965614148844,1.005747121979593,0.9987577607545244,1.01061948393589,0.9971153744314758
238,4.0,1.1037736385385162,1.0049575331614151,1.0310810740945624,1.011320798487534,1.0064935019593546,0.9989130862282368,1.0149999482896068,1.0010638258710716
239,4.0,1.1251184877468667,1.0048590727651605,1.04929574899374,1.0,1.0,0.9997767850853856,1.002999980067122,1.007526908521298
240,4.0,1.1154929412774068,1.005393574692092,1.0272414231148854,1.0111110985299234,1.0038461509474648,1.0014799189984067,1.0118812049167365,1.0170212752477803
241,4.0,1.1194444263805083,1.0068214298837102,1.035958896278251,0.9924528468808392,1.003896101175613,0.9991051432802848,0.9882353168255834,1.013978528904223
242,4.0,1.1165898756192605,1.0053857457726705,1.0388316225818328,1.0,1.001298700391871,1.0011547371243903,1.003999973422829,0.995744665860396
243,4.0,1.113004522153604,1.0069868889617246,1.038566527244892,1.0,1.0013157884141517,1.0012345387771089,1.0050505038544957,1.0076087230388366
244,4.0,1.128699577302332,1.0076922717845478,1.0439597670595473,1.0053571374328347,1.0195121800771705,0.9880650674703508,1.0046296360877691,0.9979999929448832
245,4.0,1.130531020540897,1.0068512823061186,1.0342373060927728,1.0,0.9987012997334898,0.9990384841673876,1.0111110939483758,1.0053763632294983
246,4.0,1.127826062880429,1.0068512931027174,1.0404040204778524,1.0,1.0013157884141517,0.9990024909668328,0.9949999772751336,1.0086956834729564
247,4.0,1.1245614068591243,1.0065982055699,1.0393939221065804,1.0,1.001298700391871,1.0012047908544697,0.9950495375173664,1.0043010905835987
248,4.0,1.1281249492975458,1.0067548218305675,1.0446309117685275,1.0,1.0000000002507214,1.0024630606341915,1.001999970726749,1.0064516358753983
249,4.0,1.123451351351417,1.0087407299852102,1.0474747259839932,1.001923075002347,1.002597400783742,1.002369674875239,0.9970297383368224,1.0129032562583231
250,4.0,1.128699567449417,1.006249985207043,1.0470790414948827,1.0,1.005194801442123,1.0011848374376195,1.0111110858753125,0.9999999923361708
251,4.0,1.14253389524199,1.0069069353629625,1.042361102046676,1.0,1.001298700391871,0.9988179638121276,0.996999979971214,1.0053763632294983
252,4.0,1.1362384930695768,1.0061933748080256,1.0421985933773437,0.9849056751688268,1.0129870037933486,0.9945945859641518,1.007999970822657,1.004255318811945
253,4.0,1.1229729740440657,1.004984917411436,1.044366195354533,1.0,1.0,0.9992611011323436,0.9899999865195988,0.996774182062301
254,4.0,1.1464602281534726,1.0054462847619978,1.0484098897486585,1.0156862572436154,0.9973684229176764,1.000249376929493,0.9888888737593696,0.998901071239804
255,4.0,1.157142826741017,1.007305935876594,1.0454873834445195,1.0,1.001461987126835,0.9988290370165276,0.9919999892156788,1.0010752726458996
256,4.0,1.1479820978109547,1.006441679616497,1.0413043225642096,1.0137254750881637,0.9973684229176764,0.9995074007548956,1.0113402219454162,1.0177778017436785
257,4.0,1.145045043892218,1.0078582225368615,1.055109486062851,1.0,0.9921052687530296,1.0004987541877848,0.9938775425986662,1.0111111270903543
258,4.0,1.1468749706575097,1.0093990465189944,1.043525178227574,1.0,1.0,0.9979798188783178,0.9897959043311104,1.0022222302207378
259,4.0,1.142222238218381,1.0067484219644776,1.055913976674844,1.0,1.0,1.0017948760566098,0.9969072121967046,0.9966666786822276
260,4.0,1.139285684891041,1.0067381210421302,1.048226961767346,1.0,1.0013157884141517,0.9979591897953556,1.0081632765351116,1.0
261,4.0,1.142982462003468,1.0065649119037066,1.061619701249771,1.0,1.0053333295031113,1.0009779978655184,1.0072165048743555,1.0055555675473995
262,4.0,1.134632043397749,1.0088549988846816,1.056643384977771,1.0,0.998666660030704,1.000248757134043,1.0125000175526069,1.010112322689292
263,4.0,1.152500035556687,1.0096582838901758,1.0526489692758854,1.0,1.0,0.999497485906763,0.9878787713738578,1.002222222216293
264,4.0,1.1637500314297846,1.008382359613644,1.053770480693936,0.9961538503059688,0.9973684229176764,0.9978155282950454,1.0051020478344448,0.993478276547458
265,4.0,1.1557939655297278,1.010942255191447,1.0541379584115984,1.0,1.0,0.9990074413966092,1.011458349423223,1.0000000080044449
266,4.0,1.1730434482629284,1.007458128528143,1.0607638642114212,1.0,0.9959999800921114,0.9992518682251246,1.0052083406469197,1.0044943656396854
267,4.0,1.143750038753785,1.0066864982493726,1.0590604333914002,1.001960782155452,1.0013333323757778,0.9982673219054404,1.00206185853553,1.0112359302879772
268,4.0,1.1295546318686758,1.008541954947794,1.0561290236583425,1.0,1.0,0.9987468641850632,1.0145833538113749,1.0000000080044449
269,4.0,1.1358024921644687,1.0087613550502492,1.049324320764509,1.0,0.9959999800921114,1.0004614567869787,1.0041666725175356,1.003370774229764
270,4.0,1.1557446225362424,1.007261713233871,1.0604095358640888,1.0,1.004054082330207,1.0005102055105388,1.0010416763159753,0.999999991905618
271,4.0,1.1384615078346276,1.0078431024765118,1.042857123022585,1.0,1.006756790839384,1.0012853504438657,1.0255318741269306,1.0136363881582446
272,4.0,1.1541666985263863,1.0064954836097817,1.057679162015327,1.0159999833544604,1.0040540745036304,0.9989690692490762,0.9968750283582136,0.9988764004956966
273,4.0,1.1408906653947934,1.0111940930115442,1.0516339646969803,1.0,1.0219178471490913,0.9972081150488188,1.0072916769056872,1.002496869799825
274,4.0,1.156680132641437,1.007132276403652,1.0503205373930762,0.9980769251529844,1.0,0.9970387169440336,1.0081632765351118,1.0043478495669131
275,4.0,1.1403292514588943,1.006917299061452,1.0388888514518213,1.0,1.0094595071751378,0.9985074590543008,1.008333345035071,1.0044943656396854
276,4.0,1.154471598186686,1.0066465380572762,1.0362126162416525,0.9980392176861712,1.006756790839384,1.003553262547742,1.002083344445359,1.0011235914099212
277,4.0,1.1402439501387929,1.006807864612984,1.054966854803742,0.9960784353723422,1.0013513581678768,1.0005102055105386,0.988659802361164,1.0022471828198427
278,4.0,1.1720164858955917,1.0123100426949423,1.0513157892966565,1.0219999866435052,1.017808245354156,0.9976923011987124,1.023404211679106,0.9987515561063296
279,4.0,1.145679040824182,1.0074404705897797,1.050476154645429,1.017999981273768,1.0054054326715074,0.9989664325932432,0.9938144243934094,1.0011235833155392
280,4.0,1.139583358403889,1.0057488618075727,1.0453641928737425,1.003999995838615,0.9932432481630578,0.9999999996575368,0.9947916920994458,1.006818206358668
281,4.0,1.1439024765566248,1.0077039633824043,1.0415841750438577,1.0059999937579227,0.990540547480458,0.998952876647655,0.9958333520422386,1.0045454709057788
282,4.0,1.1265625008616338,1.009620970624954,1.037846186957622,1.0,1.0108108576468804,0.9994923845948932,1.0061224412263745,1.00674155655391
283,4.0,1.165587017391741,1.00937974088108,1.0431893427783572,1.0099999895965377,1.0109589037400704,1.0015503919933404,0.993750023970062,1.0079545740851128
284,4.0,1.1555999829932322,1.0106446413824872,1.0559602298140458,1.0,1.0054054326715074,0.9989949720343771,0.998969070732235,1.0011235914099212
285,4.0,1.152362225343453,1.0084821492720166,1.0478827519474236,0.9960784353723422,1.0108108653430146,1.0005089070503996,0.9948453617633678,1.0022471828198427
286,4.0,1.1571428655656597,1.0098507812336497,1.0525974137688556,1.0,1.0,0.9967980789268548,1.0093750131644552,1.0056179570496069
287,4.0,1.1522900836381125,1.0070570936987164,1.0475409774533226,1.0159999833544604,1.0000000078265772,0.9989899094391588,1.0223403804551938,1.0011235914099212
288,4.0,1.1248120541610844,1.008433722103335,1.0523333344721582,1.0079999916772302,1.0152777671343982,1.0015306165316162,0.9947916839128544,0.999999991905618
289,4.0,1.1520146364737909,1.0059523720815815,1.0482084867395534,1.0099999895965377,1.0068493176804854,0.9989743558629346,1.0020833362587678,1.0011235914099212
290,4.0,1.1521897960105345,1.0096969436779868,1.054666664692283,1.0,1.0124999993967014,1.0018087906588973,0.9875000315669414,1.006818206358668
291,4.0,1.1437956518422077,1.0083707117121512,1.0430420753733127,1.0,1.006849309878925,0.9992248244449324,1.0117021016591663,1.006818206358668
292,4.0,1.1462686690335542,1.0072085579690115,1.0532422855590309,1.0,1.0314285564726755,0.9981865240347988,0.9843750271787896,1.0045454709057788
293,4.0,1.1345323438111783,1.0116385728466155,1.0471380238453782,1.0,1.002777775915745,1.0,1.0096774241138298,1.0045454709057788
294,4.0,1.127205841295766,1.0096573003640454,1.0461805258893777,1.0,0.9875000090494797,0.9986910958095688,1.00215054056989,1.0
295,4.0,1.1418439606611843,1.0085714455429244,1.0531147394716398,1.0,0.9743243423413162,1.0034482919416248,0.9843750353653808,1.0056818386322235
296,4.0,1.1456521715053132,1.0074418371811014,1.051211029734834,1.003999995838615,1.0071428519323269,0.9989417959471194,1.00215054056989,1.0
297,4.0,1.142592580789675,1.0068597315397692,1.0480391893223862,1.0,1.0041666638736175,1.0031413693667297,1.0085106163482032,1.0034091031793342
298,4.0,1.1414285901795074,1.0111445446691558,1.0570967476527358,1.0,1.0111111036629798,0.9976744599341912,1.0117021016591663,1.0079545740851128
299,4.0,1.1383211854133866,1.0098507812336492,1.0451713581993416,1.0019999979193075,1.0054794558369302,0.9984293149714828,0.9989583482437988,1.006818206358668
300,4.0,1.121631202511114,1.0092261930612745,1.0420062442953395,1.0,1.0013698618435551,1.0015789518151066,1.0085106163482032,1.0034091031793342
301,4.0,1.1380782631968898,1.0076470691766723,1.044444474427642,0.9921568707446844,1.0013513581678768,1.0007751959966702,0.9969072121967046,0.9977528009913932
302,4.0,1.1395604317048205,1.0085925737698045,1.0454268071776178,1.0099999895965377,1.0180555429160767,0.998952876647655,1.0052083406469197,1.0045454709057788
303,4.0,1.1252707857214983,1.0096240563269043,1.042675142286811,1.0137254750881637,1.0013157884141517,0.9962554970613418,0.9939999919117593,1.0054944933877956
304,4.0,1.1291666782931995,1.0100290953315647,1.0516717631515813,1.0,1.0013333323757778,1.0012376272103998,1.0,1.0056179570496069
305,4.0,1.1086805647774436,1.0078602767983162,1.0493939505501122,1.0,1.002631576828303,0.9943693542587376,1.0090908972504158,1.0153845989020909
306,4.0,1.1158671822330506,1.0060060302950933,1.0480644864345383,1.0,1.0,0.9962352836607818,1.0051546463388257,0.9977777937925963
307,4.0,1.1110236323542115,1.0072289046068856,1.0461538553891496,1.0,1.0094595071751378,1.0002439029101542,1.0104166812938389,1.0044943656396854
308,4.0,1.1383141573257372,1.0084695565744075,1.0463722539435858,1.0,1.0108108653430146,0.9990123429341984,1.0125000175526069,1.0022471828198427
309,4.0,1.1486589806241287,1.0094879288959422,1.0399350837284629,1.013999985435153,1.01643835970923,0.9987562159696898,1.0052083406469197,0.9977528009913934
310,4.0,1.1198412206729345,1.0087156029481394,1.0387205257375742,1.0119999875158452,1.0136986276916402,0.998753113708541,1.0020833444453592,1.0011235914099212
311,4.0,1.1108949602742708,1.008841444181749,1.0452145345655974,0.9846154012238748,1.009333326501741,0.9993166270794962,1.0072165048743558,1.0055555675473995
312,5.0,1.7642562018613652,1.072186828241842,1.6842437510313717,1.538461543556402,1.50600005281035,1.0001522074336358,1.315277843316763,1.6514925214144296
313,5.0,1.5704710038717409,1.159085558695499,1.8386792567890773,1.5918032862860194,1.593548385861299,1.0021538520906097,1.33359373356557,0.7967391216085209
314,5.0,4.065656368352822,1.3758721135812153,2.6646047784704265,1.586206951118598,1.422548973278409,1.000773995773956,1.3398230296310427,1.3723684728002028
315,5.0,4.197354747649874,1.3698830490889875,2.769202791914981,1.4461538578347524,1.4729166736695394,1.0001555217067974,1.296062986716496,1.988235239298284
316,5.0,4.1059141676426645,1.3866666273118118,2.712323891655287,1.6236362871337209,1.6974683563946529,1.1070614985542104,1.4348623818129778,0.8277311005438701
317,5.0,2.05183369454267,1.4155096293352782,1.5932271118343224,1.7153846287550476,1.7499999461476616,1.0011389253342802,1.5169999508524814,0.9267605536045704
318,5.0,2.4418398446195053,1.4054653095432266,2.173351685156039,1.6792453405428407,1.7480519197643762,1.0021367581505445,1.4980392441531358,1.0597883471336476
319,5.0,2.9264286191681625,1.393952727173521,2.6101695468674126,1.491935500454069,1.478494602757745,0.998430488833216,1.4939393690025975,1.327702758103078
320,5.0,3.741203690321069,1.4025111042214236,2.668965611021579,1.5859649262424385,1.55632183057163,1.0030232636889618,1.464356471767459,1.882352921864711
321,5.0,4.005025065339363,1.3927406892514722,1.394178058181028,1.6980768982806864,1.6537500252359816,0.9995061714670992,1.413513466692104,0.7935222790348424
322,5.0,3.845145732333669,1.3985549413625566,1.5911765342648143,1.6418181649935282,1.740506343383517,0.9991525401934004,1.4220183564484603,0.8607594967951974
323,5.0,1.6171890819918038,1.40723785443423,2.300289799695025,1.6961538975266546,1.742857133365543,1.0036319704391228,1.5414141169407984,1.0035176112754003
324,5.0,1.796128996242047,1.4164687544464385,1.986386128210104,1.4918032705288151,1.4484535645837109,1.0025062727313636,1.5509999571237985,1.1957575476683713
325,5.0,2.3025000898188206,1.4144776538691688,2.582352876073754,1.5929824799841927,1.578651732186261,1.0029055762661665,1.5569999572197064,1.6991304498470032
326,5.0,2.9795621361067943,1.406896468908894,2.684745823835609,1.7442307901377518,1.704938310763351,1.0029556727610298,1.388793102015841,2.123913145603021
327,5.0,3.8224882326483134,1.4006042511675614,1.3703947466728472,1.721153890575583,1.79610386923925,1.000719426390134,1.4358490076321222,0.8542735162380699
328,5.0,3.9924240809661375,1.4349324537612116,1.63943094816651,1.488709712829697,1.766233739290973,1.0012019264850776,1.4772277536180929,0.99543145936391
329,5.0,4.003553460935226,1.449465686955907,2.391368992472836,1.53275863726669,1.4187500100486925,1.006937817149658,1.532999948710536,1.2067901251358204
330,5.0,1.5891992970189115,1.4568111065869649,2.8113880082077776,1.6584905808062005,1.5340909239764304,1.0032940765393348,1.497999949083512,1.6439654862208866
331,5.0,2.424188817810939,1.440557241730048,2.751438925272625,1.7294117426262776,1.66913583158195,1.001975262043374,1.349557549617295,2.029347924282314
332,5.0,3.962000093677628,1.443981527131625,2.764285653697339,1.7333333451060169,1.7815789149540726,1.1645885444021586,1.4701922821349709,0.875336340792674
333,5.0,1.5797458182027104,1.452255054638656,2.805882482160892,1.496666605463758,1.7289473153909385,1.0002364072791343,1.466666660970672,0.9595121884722148
334,5.0,1.973474136448938,1.4651017148018433,1.6100591514266562,1.58928567393051,1.4301075356918755,1.0017241488848012,1.5080807543650354,1.1428571856870475
335,5.0,2.27154468598906,1.4392743834113195,2.1936638039135152,1.7019607531724774,1.5181818575507928,1.0035000092953077,1.4123711426990118,1.5112903863574745
336,5.0,3.0195652488994744,1.480343123661644,1.5941634108469196,1.7313725249401066,1.662499997405816,1.0030456536123502,1.3238938390915145,2.105618021804662
337,5.0,2.227176674858917,1.4698437747729085,1.4066102065528123,1.6843136936595429,1.7173332665721497,1.0010230208876647,1.3701922977610066,0.8300000098245857
338,5.0,3.441250103310844,1.4675000369407187,1.6764825863528643,1.429687475208291,1.7350649313903996,1.0014218049251435,1.3813725700861608,0.9341345939303036
339,5.0,3.8134259237868937,1.4638628811520713,2.3507330482288684,1.5859649262424385,1.7386666141864455,1.0036764809720522,1.5268041274545163,1.0988571636038789
340,5.0,3.9628018489807793,1.4371695208981743,2.7142360381703847,1.75000001483413,1.5662921710516184,1.0034912806296885,1.530208366871763,1.461538436161058
341,5.0,3.7612903766668695,1.4201175063019342,2.6707236812724773,1.7627450980267938,1.718292633919316,1.00376885398768,1.6072165040504036,2.076595647670902
342,5.0,1.523115825551172,1.4460725247423334,1.4166666710311877,1.7313725439453358,1.8168831043421576,1.002195127477712,1.4162161877036772,0.7840467271474636
343,5.0,1.8984514068485447,1.4592878943241427,1.757758543459642,1.493442620951593,1.769333280322853,1.0007444189525432,1.4086538430503146,0.9195238140583
344,5.0,2.3040759485089835,1.4381900984570812,2.525625082218637,1.6181817471556652,1.7479999480242974,0.9997506224129094,1.5666666768883428,1.043010758980254
345,5.0,2.964436539740094,1.422439721700119,2.673856144276824,1.7529411679275513,1.573333302086935,1.0034825968154464,1.5836734786000757,1.2980263605047464
346,5.0,3.6535400229203945,1.400707504626436,2.6198718576751863,1.7568627512436843,1.6344827592825724,1.0047738819533023,1.5360824911390532,1.9299999197234297
347,5.0,3.837383207675084,1.4610428542161882,1.5034419515355515,1.6862744476239044,1.7223683654455464,1.0053434851121303,1.3796296446289584,0.8067796486300086
348,5.0,3.786915998076304,1.4530864775720156,2.06590327852287,1.566666649520282,1.751351377669098,1.0010204110210774,1.3917431144528962,0.9390862829500616
349,5.0,1.6367040993575448,1.4378461356957817,2.593485407836588,1.6884615237349458,1.7453332834014454,1.0038560513315962,1.5185567180309518,1.0384615410597688
350,5.0,2.348493174404028,1.444582009107732,2.7003401715023245,1.719607812527035,1.5597701237306505,1.0033591826522377,1.549999932901248,1.292413741934778
351,5.0,2.808940357650852,1.4002997776567467,1.3551020345797538,1.7705882366263466,1.632183910379784,1.0027989692068346,1.5907216602100671,1.855769199993268
352,5.0,3.317968714607632,1.469148946444332,1.6417821800875805,1.479032303186857,1.7999999926037156,1.0028169085633496,1.460177019407462,0.7919355013718408
353,5.0,3.797727360329657,1.4546296794971332,2.40501476201613,1.6178571420844494,1.8283784517384352,1.0017456401504448,1.4126213771091818,0.8953271063966145
354,5.0,3.781278552486208,1.456635857820442,2.6922296867739166,1.743137237669932,1.7689189562379417,1.0055837116749262,1.529166682091685,1.0306451584750238
355,5.0,3.5964127012364835,1.4501543689307996,2.664309714973122,1.7339999156802617,1.53295455462992,1.001275513776347,1.568750021472458,1.308450684074112
356,5.0,1.928603166272836,1.428837134997321,1.4218588773947758,1.7215686326929454,1.6928571346736228,1.002570700887731,1.4197916941807829,1.7912621405613467
357,5.0,2.3000000465763684,1.4653962586364258,1.9839712493214048,1.5859649262424385,1.7999999464592604,1.0007731980631929,1.4499999461825808,0.7918699247691844
358,5.0,3.0404255087359027,1.4742634974287985,2.640909108772317,1.6923076734289773,1.802739770232013,1.003376597606787,1.3862745221923964,0.8763888688507574
359,5.0,3.6729258940653233,1.4665123978412815,2.6753333259802403,1.715999915505794,1.7750000100549772,1.0060367616709738,1.5636363294603943,1.0171123295789049
360,5.0,3.812217080187839,1.4486322238463334,1.334025617919673,1.7839999683437509,1.603409114730661,1.0048345845479083,1.6375000354521032,1.2544872322719138
361,5.0,3.704977237981562,1.437037084417515,1.5927480611334572,1.4967213139847535,1.713924047893756,1.0015463961263855,1.4443299090767874,1.7424527976437318
362,5.0,1.5875222221917271,1.4418044970164166,2.1940860663956787,1.6107142920297672,1.805263122666109,1.0030226781453333,1.3606837414137667,2.121348318137044
363,5.0,1.7422618301951267,1.456883489195698,2.640065252405165,1.7666666628128282,1.8581081917273263,1.0027989758048426,1.4603773204447097,0.8627192896935435
364,5.0,3.022614938265781,1.4289393295156598,2.61405219239232,1.7411764648587176,1.7933332925600003,1.001736977555934,1.4782178618091355,1.024736842732204
365,5.0,2.1892500492513856,1.4499999944791242,1.411920491608853,1.7859999664246025,1.5967032614923975,1.001010110537862,1.5783505420922863,1.057219282539674
366,5.0,3.5107437915655715,1.460152710816952,1.4785210763863836,1.607017570179611,1.7341772413348118,1.002551027328462,1.496875028219458,0.8669642655224308
367,5.0,3.488429804790376,1.4264102904854312,2.650946240413385,1.7470588021392124,1.80000005439471,1.003333341811444,1.5552083521636495,2.1260331399911405
368,5.0,1.60802130527246,1.4577099551586188,1.9061086416903887,1.8059999740495003,1.8986301918417587,1.0038759799833512,1.6520833642874364,1.2409937634989232
369,5.0,2.1276442392904125,1.4784375377634589,2.62402602304462,1.7399999572553402,1.850000035929785,1.0033678235089558,1.580612225704931,1.749074028334687
370,5.0,2.664634190679019,1.4928343851356571,2.8045935894005973,1.5631578810808917,1.4931818494062614,1.0018181793399938,1.5218750303007949,0.800813021976093
371,5.0,3.291666564956002,1.44027782890996,1.336222856629751,1.669090872079875,1.6890243217786634,1.0034031503198666,1.6104167136239371,0.852742611898147
